3783	24186
3	2467	12
3	2464	12
3	400	12
3	352	12
3	223	12
3	771	12
3	2453	12
3	847	12
3	772	12
3	841	12
3	248	12
3	2441	12
3	3728	12
3	839	12
3	2438	12
3	1907	12
3	511	12
3	530	12
3	1086	12
3	1908	12
3	445	12
3	531	12
3	1208	12
3	9	12
3	230	10
3	3767	10
3	3747	10
3	3760	10
3	210	6
3	3774	1
602	4	21
190	4	21
10	4	21
67	4	21
66	4	21
247	4	21
371	4	21
41	4	20
12	4	19
18	4	19
52	4	19
162	4	18
432	4	18
30	4	17
42	4	17
556	4	17
48	4	17
57	4	16
434	4	16
31	4	16
5	4	16
157	4	16
981	4	16
99	4	16
96	4	16
3558	4	15
23	4	15
290	4	15
1371	4	15
817	4	15
102	4	15
334	4	15
1191	4	15
173	4	15
892	4	15
58	4	15
11	4	15
80	4	15
903	4	14
348	4	14
35	4	14
28	4	14
84	4	14
32	4	14
60	4	14
825	4	14
121	4	14
241	4	14
196	4	14
1871	4	14
390	4	14
1067	4	14
87	4	14
114	4	14
3769	4	13
95	4	13
124	4	13
81	4	13
91	4	13
177	4	13
249	4	13
3306	4	13
3205	4	13
25	4	13
433	4	13
117	4	13
596	4	13
308	4	13
134	4	13
683	4	13
287	4	13
1374	4	13
800	4	13
1372	4	13
109	4	13
3494	4	12
221	4	12
1534	4	12
527	4	12
197	4	12
459	4	12
237	4	12
3335	4	12
601	4	12
46	4	12
153	4	12
640	4	12
2394	4	12
21	4	12
598	4	12
29	4	12
244	4	12
119	4	12
1818	4	12
3308	4	12
309	4	12
7	4	12
773	4	12
694	4	12
1155	4	12
279	4	12
26	4	12
1908	4	12
3008	4	12
461	4	12
145	4	12
2385	4	12
483	4	12
2353	4	12
1193	4	12
2332	4	12
824	4	12
1064	4	12
291	4	12
1377	4	12
135	4	12
92	4	12
1867	4	12
335	4	12
215	4	12
3253	4	12
1853	4	12
1375	4	12
171	4	12
691	4	12
3622	4	12
1858	4	12
1831	4	12
889	4	12
3235	4	12
3519	4	12
987	4	12
155	4	12
2362	4	12
3230	4	12
2319	4	12
705	4	12
1490	4	12
2334	4	12
140	4	12
394	4	12
202	4	12
288	4	12
3709	4	1
4	66	19
4	18	19
4	7	19
4	45	18
4	12	18
4	247	18
4	5	17
4	30	17
4	52	17
4	31	16
4	434	16
4	190	16
4	99	16
4	241	16
4	67	16
4	162	16
4	334	16
4	173	16
4	41	16
4	432	16
4	58	15
4	35	15
4	57	15
4	981	15
4	48	15
4	42	15
4	290	15
4	817	15
4	556	15
4	80	15
4	84	14
4	23	14
4	60	14
4	157	14
4	825	14
4	121	14
4	1871	14
4	390	14
4	1067	14
4	87	14
4	892	14
4	114	14
4	11	14
4	46	13
4	95	13
4	249	13
4	28	13
4	640	13
4	25	13
4	433	13
4	117	13
4	308	13
4	1371	13
4	134	13
4	287	13
4	1374	13
4	261	13
4	1191	13
4	1372	13
4	1534	12
4	197	12
4	124	12
4	81	12
4	91	12
4	459	12
4	237	12
4	177	12
4	3335	12
4	601	12
4	3306	12
4	153	12
4	2394	12
4	598	12
4	3205	12
4	244	12
4	119	12
4	1818	12
4	3308	12
4	309	12
4	773	12
4	694	12
4	1155	12
4	279	12
4	26	12
4	1908	12
4	32	12
4	3008	12
4	461	12
4	145	12
4	2385	12
4	596	12
4	2359	12
4	2353	12
4	1193	12
4	2332	12
4	824	12
4	1064	12
4	1377	12
4	135	12
4	96	12
4	92	12
4	1867	12
4	683	12
4	335	12
4	215	12
4	1853	12
4	1375	12
4	800	12
4	102	12
4	691	12
4	3622	12
4	1858	12
4	1831	12
4	1358	12
4	889	12
4	3235	12
4	3519	12
4	987	12
4	2362	12
4	3230	12
4	978	12
4	705	12
4	155	12
4	1490	12
4	2334	12
4	394	12
4	202	12
4	288	12
4	3746	10
4	1550	10
4	1175	10
4	2396	10
4	3737	6
4	2407	3
4	3756	1
4	3769	1
4	415	1
4	3681	1
4	3658	1
4	2335	1
4	3657	1
4	3688	1
4	3710	1
4	3700	1
4	3701	1
4	337	1
4	3722	1
4	10	1
4	3584	1
4	3625	1
4	3699	1
4	3655	1
4	383	1
4	3753	1
4	254	1
4	3728	1
4	3452	1
4	3601	1
4	3663	1
4	758	1
4	945	1
4	3763	1
4	3741	1
4	3132	1
4	3611	1
4	3694	1
4	3558	1
4	196	1
4	3635	1
4	3253	1
4	313	1
4	3692	1
3304	5	21
523	5	21
35	5	21
111	5	20
55	5	20
30	5	19
99	5	19
226	5	19
176	5	19
808	5	18
91	5	18
31	5	18
18	5	17
1056	5	17
1540	5	17
393	5	17
10	5	17
206	5	16
11	5	16
48	5	16
58	5	16
1370	5	16
1570	5	16
1184	5	16
207	5	16
89	5	16
24	5	16
1565	5	15
556	5	15
809	5	15
197	5	15
74	5	15
28	5	15
286	5	15
1349	5	15
733	5	15
14	5	14
1379	5	14
184	5	14
548	5	14
265	5	14
213	5	14
525	5	14
1063	5	14
7	5	14
430	5	14
700	5	14
32	5	14
1360	5	14
304	5	14
1545	5	14
94	5	14
26	5	14
1460	5	13
457	5	13
825	5	13
1373	5	13
3598	5	13
2375	5	13
3622	5	13
167	5	13
3221	5	13
189	5	13
753	5	13
3157	5	13
2325	5	13
727	5	13
277	5	13
1541	5	13
1829	5	13
6	5	13
123	5	13
23	5	13
279	5	13
19	5	13
3593	5	12
294	5	12
103	5	12
244	5	12
1156	5	12
46	5	12
149	5	12
122	5	12
2351	5	12
329	5	12
162	5	12
2383	5	12
2370	5	12
305	5	12
705	5	12
1577	5	12
114	5	12
3175	5	12
631	5	12
814	5	12
3568	5	12
3154	5	12
817	5	12
1253	5	12
1554	5	12
1178	5	12
1054	5	12
3732	5	12
105	5	12
115	5	12
106	5	12
521	5	12
1151	5	12
243	5	12
3111	5	12
491	5	12
330	5	12
84	5	12
1055	5	12
3095	5	12
3065	5	12
187	5	12
52	5	12
3091	5	12
15	5	12
749	5	12
1345	5	12
202	5	12
544	5	12
148	5	12
2291	5	12
112	5	12
116	5	12
43	5	12
518	5	12
1775	5	12
39	5	12
3706	5	12
29	5	12
132	5	12
1449	5	12
407	5	12
5	137	21
5	55	20
5	30	19
5	1068	18
5	808	18
5	111	18
5	226	18
5	18	17
5	1056	17
5	393	17
5	35	17
5	31	17
5	1394	16
5	1370	16
5	40	16
5	58	15
5	1545	15
5	197	15
5	74	15
5	523	15
5	286	15
5	1349	15
5	733	15
5	206	14
5	1570	14
5	1184	14
5	1565	14
5	207	14
5	7	14
5	94	14
5	10	14
5	24	14
5	91	14
5	26	14
5	548	13
5	48	13
5	305	13
5	3622	13
5	167	13
5	1063	13
5	556	13
5	430	13
5	161	13
5	2325	13
5	99	13
5	277	13
5	1541	13
5	727	13
5	6	13
5	1540	13
5	23	13
5	112	13
5	279	13
5	329	13
5	19	13
5	1460	12
5	3593	12
5	294	12
5	457	12
5	184	12
5	46	12
5	825	12
5	3364	12
5	1156	12
5	1373	12
5	149	12
5	1864	12
5	11	12
5	122	12
5	2351	12
5	3304	12
5	162	12
5	265	12
5	1379	12
5	2383	12
5	213	12
5	3598	12
5	2370	12
5	637	12
5	705	12
5	525	12
5	3228	12
5	1559	12
5	114	12
5	3221	12
5	3191	12
5	3175	12
5	189	12
5	753	12
5	814	12
5	809	12
5	3154	12
5	817	12
5	3568	12
5	1253	12
5	3157	12
5	1554	12
5	1178	12
5	1177	12
5	1360	12
5	700	12
5	1054	12
5	304	12
5	105	12
5	115	12
5	106	12
5	521	12
5	1151	12
5	1829	12
5	243	12
5	3111	12
5	491	12
5	330	12
5	84	12
5	123	12
5	1055	12
5	42	12
5	3095	12
5	3065	12
5	52	12
5	3091	12
5	3729	12
5	15	12
5	1345	12
5	202	12
5	544	12
5	148	12
5	2291	12
5	116	12
5	43	12
5	518	12
5	1775	12
5	641	12
5	39	12
5	29	12
5	3706	12
5	132	12
5	38	12
5	1449	12
5	407	12
5	176	9
5	3730	1
5	3782	1
5	89	1
5	3732	1
5	3765	1
173	6	21
29	6	21
35	6	21
3695	6	21
3714	6	21
141	6	21
1150	6	21
428	6	20
94	6	19
265	6	19
955	6	18
637	6	18
30	6	17
202	6	17
756	6	16
3464	6	16
390	6	16
1177	6	16
491	6	16
639	6	16
74	6	16
2210	6	16
10	6	16
369	6	16
24	6	15
110	6	15
123	6	15
808	6	15
7	6	15
483	6	15
189	6	15
97	6	15
57	6	14
95	6	14
172	6	14
25	6	14
26	6	14
1345	6	14
171	6	14
3471	6	14
876	6	14
695	6	14
548	6	14
112	6	14
877	6	14
99	6	14
800	6	14
1781	6	14
46	6	14
155	6	14
1035	6	14
50	6	14
196	6	14
1767	6	14
1309	6	14
190	6	13
416	6	13
1063	6	13
2335	6	13
665	6	13
86	6	13
979	6	13
644	6	13
370	6	13
3740	6	13
1170	6	13
109	6	13
751	6	13
122	6	13
1151	6	13
683	6	13
749	6	13
878	6	13
2980	6	13
12	6	13
160	6	13
945	6	13
355	6	13
505	6	13
317	6	13
20	6	13
1324	6	13
215	6	13
2921	6	13
23	6	13
1308	6	13
685	6	13
1286	6	13
1494	6	13
2191	6	13
2865	6	13
496	6	12
1179	6	12
2360	6	12
3377	6	12
344	6	12
84	6	12
1056	6	12
2380	6	12
3763	6	12
1184	6	12
18	6	12
1573	6	12
613	6	12
288	6	12
3482	6	12
114	6	12
252	6	12
69	6	12
1058	6	12
3473	6	12
3144	6	12
1359	6	12
295	6	12
1648	6	12
620	6	12
3001	6	12
2301	6	12
2300	6	12
178	6	12
164	6	12
1347	6	12
149	6	12
767	6	12
747	6	12
522	6	12
39	6	12
881	6	12
220	6	12
3773	6	12
3768	6	12
213	6	12
698	6	12
3706	6	12
3018	6	12
1045	6	12
3679	6	12
3010	6	12
61	6	12
1161	6	12
153	6	12
203	6	12
41	6	12
1515	6	12
742	6	12
2986	6	12
1152	6	12
1032	6	12
3766	6	12
305	6	12
1783	6	12
82	6	12
361	6	12
145	6	12
1281	6	12
1307	6	12
3620	6	12
42	6	12
64	6	12
318	6	12
1756	6	12
347	6	12
116	6	12
2209	6	12
2922	6	12
2208	6	12
482	6	12
3743	6	12
3778	6	12
271	6	12
28	6	12
51	6	12
451	6	12
1146	6	12
1759	6	12
636	6	12
2868	6	12
2888	6	12
21	6	12
686	6	12
3744	6	12
2141	6	12
1730	6	12
2357	6	10
320	6	9
2407	6	1
3780	6	1
3779	6	1
3777	6	1
3776	6	1
3782	6	1
3772	6	1
6	33	19
6	35	19
6	369	19
6	29	18
6	637	18
6	428	17
6	955	17
6	1150	17
6	639	16
6	144	16
6	265	16
6	202	16
6	84	16
6	74	16
6	1177	15
6	24	15
6	491	15
6	110	15
6	1152	15
6	189	15
6	1498	15
6	94	14
6	3464	14
6	756	14
6	173	14
6	329	14
6	25	14
6	26	14
6	1345	14
6	30	14
6	876	14
6	123	14
6	808	14
6	877	14
6	99	14
6	800	14
6	1781	14
6	46	14
6	1035	14
6	50	14
6	196	14
6	3743	14
6	97	14
6	1767	14
6	1309	14
6	416	13
6	1063	13
6	95	13
6	644	13
6	69	13
6	390	13
6	370	13
6	3740	13
6	2306	13
6	1170	13
6	751	13
6	3471	13
6	1151	13
6	881	13
6	749	13
6	695	13
6	7	13
6	878	13
6	112	13
6	160	13
6	945	13
6	505	13
6	20	13
6	1307	13
6	155	13
6	2210	13
6	483	13
6	23	13
6	1308	13
6	1286	13
6	1494	13
6	2191	13
6	190	12
6	496	12
6	2360	12
6	3377	12
6	344	12
6	3350	12
6	649	12
6	1056	12
6	2380	12
6	979	12
6	1184	12
6	18	12
6	1573	12
6	595	12
6	288	12
6	3482	12
6	114	12
6	252	12
6	3176	12
6	1058	12
6	809	12
6	3144	12
6	1359	12
6	295	12
6	747	12
6	1648	12
6	620	12
6	3001	12
6	2301	12
6	2300	12
6	178	12
6	109	12
6	1347	12
6	149	12
6	767	12
6	522	12
6	39	12
6	122	12
6	3051	12
6	683	12
6	220	12
6	213	12
6	1521	12
6	698	12
6	3018	12
6	548	12
6	1045	12
6	3010	12
6	1161	12
6	153	12
6	203	12
6	41	12
6	1515	12
6	742	12
6	2986	12
6	1032	12
6	2980	12
6	40	12
6	12	12
6	305	12
6	1783	12
6	355	12
6	82	12
6	361	12
6	145	12
6	1281	12
6	317	12
6	795	12
6	406	12
6	318	12
6	1756	12
6	1316	12
6	1324	12
6	347	12
6	116	12
6	2209	12
6	2922	12
6	2208	12
6	482	12
6	2921	12
6	28	12
6	51	12
6	451	12
6	1146	12
6	636	12
6	2868	12
6	2888	12
6	21	12
6	686	12
6	2141	12
6	2865	12
6	1730	12
6	3718	10
6	2407	9
6	3603	9
6	3769	8
6	3679	8
6	535	7
6	42	7
6	3732	6
6	3706	6
6	3766	6
6	3620	5
6	3746	3
6	3694	3
6	10	3
6	3745	2
6	3763	2
6	3773	2
6	3682	2
6	3576	1
6	3685	1
6	3736	1
6	3782	1
6	176	1
6	3780	1
6	243	1
6	3752	1
6	3772	1
6	3764	1
6	3768	1
6	3662	1
6	3691	1
6	3684	1
6	3595	1
6	3683	1
6	3661	1
6	3713	1
6	141	1
6	3778	1
6	3744	1
6	1759	1
3782	7	21
35	7	21
264	7	21
499	7	20
3568	7	19
176	7	19
3773	7	18
395	7	17
1517	7	17
3558	7	16
29	7	16
599	7	16
1835	7	16
226	7	16
553	7	16
1321	7	16
1577	7	15
3464	7	15
2329	7	15
1342	7	15
700	7	15
24	7	15
520	7	15
61	7	15
25	7	15
42	7	15
99	7	14
18	7	14
891	7	14
1565	7	14
3756	7	14
390	7	14
2332	7	14
1360	7	14
173	7	14
287	7	14
332	7	14
286	7	14
12	7	14
31	7	14
3017	7	14
132	7	14
317	7	14
486	7	14
50	7	14
521	7	14
305	7	14
2335	7	13
644	7	13
307	7	13
3693	7	13
3158	7	13
3130	7	13
361	7	13
3115	7	13
9	7	13
1177	7	13
236	7	13
522	7	13
94	7	13
595	7	13
936	7	13
450	7	13
961	7	13
2252	7	13
28	7	13
2920	7	13
1158	7	13
135	7	13
1032	7	13
806	7	13
204	7	13
483	7	13
51	7	13
20	7	13
200	7	13
868	7	13
156	7	13
3027	7	13
335	7	12
980	7	12
1570	7	12
693	7	12
876	7	12
355	7	12
1555	7	12
753	7	12
3473	7	12
457	7	12
1414	7	12
122	7	12
640	7	12
1458	7	12
884	7	12
747	7	12
153	7	12
111	7	12
845	7	12
548	7	12
695	7	12
1787	7	12
141	7	12
1040	7	12
105	7	12
1037	7	12
65	7	12
1253	7	12
1297	7	12
208	7	12
32	7	12
294	7	12
1161	7	12
165	7	12
265	7	12
3766	7	12
800	7	12
960	7	12
612	7	12
84	7	12
2954	7	12
3743	7	12
2171	7	12
62	7	12
10	7	12
285	7	12
109	7	12
283	7	12
74	7	12
123	7	12
7	520	16
7	599	15
7	395	15
7	305	15
7	24	15
7	3558	14
7	226	14
7	499	14
7	553	14
7	1895	13
7	104	13
7	334	13
7	18	13
7	1577	13
7	173	13
7	1835	13
7	287	13
7	35	13
7	12	13
7	700	13
7	94	13
7	28	13
7	317	13
7	1517	13
7	521	13
7	10	13
7	20	13
7	868	13
7	3399	12
7	2343	12
7	117	12
7	119	12
7	527	12
7	2407	12
7	23	12
7	127	12
7	1690	12
7	1864	12
7	2388	12
7	31	12
7	58	12
7	982	12
7	2383	12
7	33	12
7	644	12
7	390	12
7	335	12
7	980	12
7	1570	12
7	3756	12
7	693	12
7	1565	12
7	876	12
7	2332	12
7	355	12
7	1555	12
7	3158	12
7	457	12
7	3568	12
7	1414	12
7	1360	12
7	2329	12
7	122	12
7	3130	12
7	1458	12
7	361	12
7	286	12
7	3115	12
7	9	12
7	332	12
7	1177	12
7	1342	12
7	747	12
7	153	12
7	236	12
7	522	12
7	548	12
7	3027	12
7	595	12
7	936	12
7	845	12
7	450	12
7	3017	12
7	961	12
7	2252	12
7	1787	12
7	141	12
7	2920	12
7	132	12
7	1040	12
7	105	12
7	1158	12
7	135	12
7	1037	12
7	1253	12
7	1297	12
7	32	12
7	1032	12
7	294	12
7	204	12
7	165	12
7	265	12
7	486	12
7	800	12
7	960	12
7	483	12
7	50	12
7	84	12
7	2954	12
7	2171	12
7	62	12
7	25	12
7	285	12
7	42	12
7	200	12
7	283	12
7	74	12
7	156	12
7	649	10
7	394	10
7	400	10
7	371	10
7	3690	10
7	706	10
7	147	10
7	308	10
7	1067	10
7	601	10
7	224	10
7	3368	10
7	596	10
7	241	10
7	188	10
7	392	10
7	318	10
7	590	10
7	1042	10
7	598	10
7	546	10
7	738	10
7	751	10
7	882	10
7	591	10
7	456	10
7	1345	10
7	1793	10
7	878	10
7	811	10
7	316	10
7	146	10
7	346	10
7	518	10
7	267	10
7	2394	10
7	359	10
7	106	10
7	451	10
7	584	10
7	203	10
7	426	10
7	3530	10
7	3540	10
7	3539	10
7	1578	10
7	3537	10
7	3538	10
7	3536	10
7	3674	10
7	3560	10
7	3535	10
7	3532	10
7	3534	10
7	3533	10
7	3531	10
7	3667	10
7	3665	10
7	3673	10
7	3672	10
7	3671	10
7	3670	10
7	3669	10
7	3668	10
7	3664	10
7	3666	10
7	381	10
7	3529	10
7	3528	10
7	1882	10
7	2353	10
7	3458	10
7	1855	10
7	2820	10
7	3128	10
7	3455	10
7	208	10
7	592	10
7	616	10
7	129	10
7	77	10
7	213	10
7	3452	10
7	330	10
7	303	10
7	2030	10
7	968	10
7	1178	10
7	701	10
7	491	10
7	3506	10
7	1194	10
7	757	10
7	228	10
7	779	10
7	1103	10
7	3468	10
7	1501	10
7	3461	10
7	3663	10
7	664	10
7	3601	10
7	3523	10
7	1583	10
7	3488	10
7	526	10
7	3525	10
7	648	10
7	753	10
7	884	10
7	695	10
7	1161	10
7	1321	10
7	51	10
7	264	10
7	3471	9
7	3559	9
7	3753	9
7	612	9
7	3781	6
7	3685	6
7	3736	6
7	3586	6
7	3730	3
7	3653	1
7	3652	1
7	3721	1
7	3745	1
7	3720	1
7	3648	1
7	3637	1
7	3650	1
7	3649	1
7	3613	1
7	3590	1
7	3775	1
175	8	21
106	8	21
13	8	21
10	8	21
96	8	21
158	8	20
19	8	20
3781	8	20
39	8	19
21	8	19
144	8	18
23	8	18
66	8	18
266	8	16
588	8	16
196	8	16
192	8	16
46	8	16
1477	8	16
210	8	16
16	8	16
151	8	15
64	8	15
121	8	15
74	8	15
490	8	14
1162	8	14
164	8	14
303	8	14
37	8	14
347	8	14
69	8	14
65	8	14
20	8	14
132	8	14
2818	8	14
76	8	14
155	8	14
1022	8	14
2776	8	14
112	8	14
218	8	14
545	8	14
134	8	14
38	8	14
41	8	14
271	8	14
32	8	14
547	8	13
451	8	13
82	8	13
1457	8	13
44	8	13
2726	8	13
107	8	13
1733	8	13
1135	8	13
50	8	13
36	8	13
255	8	13
304	8	13
345	8	13
314	8	13
942	8	13
97	8	13
682	8	13
853	8	13
2123	8	13
1282	8	13
512	8	13
732	8	13
201	8	13
1713	8	13
2121	8	13
612	8	13
14	8	12
18	8	12
122	8	12
294	8	12
1047	8	12
328	8	12
2991	8	12
533	8	12
544	8	12
176	8	12
30	8	12
51	8	12
637	8	12
31	8	12
1486	8	12
145	8	12
870	8	12
315	8	12
546	8	12
1483	8	12
141	8	12
2478	8	12
1708	8	12
3461	8	12
2144	8	12
1138	8	12
153	8	12
408	8	12
2780	8	12
1286	8	12
195	8	12
2769	8	12
283	8	12
1475	8	12
2127	8	12
174	8	12
466	8	12
3565	8	12
299	8	12
202	8	12
621	8	12
273	8	12
631	8	12
1283	8	12
78	8	12
1720	8	12
2759	8	12
131	8	12
823	8	9
3696	8	9
1742	8	9
184	8	8
25	8	6
680	8	6
3743	8	1
8	19	21
8	158	20
8	976	19
8	144	19
8	13	19
8	175	19
8	266	17
8	21	17
8	59	16
8	517	16
8	64	16
8	112	16
8	14	16
8	39	16
8	16	16
8	121	15
8	74	15
8	210	15
8	69	14
8	65	14
8	106	14
8	76	14
8	46	14
8	233	14
8	853	14
8	1724	14
8	545	14
8	134	14
8	271	14
8	442	13
8	30	13
8	347	13
8	451	13
8	37	13
8	196	13
8	192	13
8	50	13
8	36	13
8	255	13
8	942	13
8	34	13
8	512	13
8	218	13
8	96	13
8	1477	13
8	732	13
8	1469	13
8	201	13
8	41	13
8	1720	13
8	110	12
8	29	12
8	122	12
8	294	12
8	1047	12
8	328	12
8	2991	12
8	548	12
8	1162	12
8	132	12
8	686	12
8	82	12
8	164	12
8	31	12
8	23	12
8	1457	12
8	547	12
8	588	12
8	1486	12
8	145	12
8	315	12
8	2138	12
8	2818	12
8	2140	12
8	1483	12
8	141	12
8	2478	12
8	3566	12
8	2726	12
8	1708	12
8	3461	12
8	155	12
8	546	12
8	107	12
8	1733	12
8	1285	12
8	2144	12
8	1135	12
8	66	12
8	1022	12
8	1138	12
8	153	12
8	304	12
8	345	12
8	2780	12
8	1286	12
8	2776	12
8	314	12
8	195	12
8	283	12
8	97	12
8	682	12
8	2127	12
8	2123	12
8	631	12
8	174	12
8	1282	12
8	2769	12
8	466	12
8	1725	12
8	3728	12
8	299	12
8	202	12
8	621	12
8	273	12
8	1713	12
8	1283	12
8	2759	12
8	2121	12
8	25	12
8	32	12
8	612	12
8	544	12
8	3746	10
8	286	10
8	3696	10
8	3778	10
8	1291	10
8	408	10
8	680	10
8	1471	10
8	3743	6
8	3565	6
8	3780	1
8	3779	1
8	3512	1
8	3715	1
8	797	1
8	3712	1
8	3742	1
36	9	19
176	9	18
622	9	17
129	9	17
333	9	16
61	9	16
160	9	16
10	9	16
66	9	16
41	9	16
57	9	15
200	9	15
25	9	15
43	9	15
184	9	14
72	9	14
178	9	14
189	9	14
561	9	14
258	9	14
3690	9	14
276	9	14
21	9	14
318	9	14
51	9	14
24	9	14
96	9	14
141	9	14
186	9	14
2178	9	14
16	9	14
158	9	14
101	9	14
224	9	14
917	9	14
39	9	14
1701	9	13
117	9	13
974	9	13
1549	9	13
934	9	13
490	9	13
1796	9	13
1166	9	13
2249	9	13
486	9	13
1039	9	13
50	9	13
264	9	13
786	9	13
453	9	13
1423	9	13
1771	9	13
2203	9	13
1149	9	13
1761	9	13
2189	9	13
23	9	13
32	9	13
346	9	13
174	9	13
74	9	13
98	9	13
167	9	13
1017	9	12
481	9	12
87	9	12
221	9	12
92	9	12
491	9	12
1572	9	12
412	9	12
48	9	12
1672	9	12
173	9	12
1535	9	12
1561	9	12
155	9	12
241	9	12
55	9	12
319	9	12
3121	9	12
295	9	12
1110	9	12
3512	9	12
694	9	12
1030	9	12
3013	9	12
88	9	12
2985	9	12
613	9	12
455	9	12
685	9	12
28	9	12
1136	9	12
1326	9	12
940	9	12
102	9	12
149	9	12
165	9	12
2956	9	12
945	9	12
740	9	12
1287	9	12
544	9	12
314	9	12
2214	9	12
1323	9	12
2907	9	12
76	9	12
317	9	12
145	9	12
91	9	12
591	9	12
638	9	12
1145	9	12
257	9	12
2786	9	12
2187	9	12
68	9	12
797	9	12
1306	9	12
65	9	12
776	9	12
2777	9	12
2128	9	12
913	9	12
47	9	12
38	9	12
663	9	12
1077	9	12
839	9	12
382	9	12
709	9	12
64	9	12
2581	9	12
1980	9	12
3742	9	12
56	9	12
724	9	12
139	9	12
53	9	12
2557	9	12
225	9	12
1991	9	12
1429	9	12
1987	9	12
477	9	12
509	9	12
248	9	12
1635	9	12
1966	9	12
2518	9	12
138	9	12
718	9	12
3616	9	12
568	9	12
467	9	12
14	9	1
9	3730	21
9	969	19
9	270	19
9	36	19
9	622	17
9	144	16
9	333	16
9	1043	16
9	40	16
9	25	16
9	160	16
9	41	16
9	57	15
9	61	15
9	51	15
9	66	15
9	39	15
9	184	14
9	241	14
9	189	14
9	3690	14
9	276	14
9	43	14
9	21	14
9	318	14
9	591	14
9	24	14
9	96	14
9	141	14
9	10	14
9	186	14
9	16	14
9	224	14
9	221	13
9	117	13
9	1549	13
9	934	13
9	1796	13
9	1166	13
9	2249	13
9	1039	13
9	685	13
9	200	13
9	561	13
9	258	13
9	264	13
9	486	13
9	786	13
9	453	13
9	136	13
9	1771	13
9	76	13
9	1149	13
9	2189	13
9	23	13
9	32	13
9	346	13
9	174	13
9	74	13
9	158	13
9	101	13
9	53	13
9	216	13
9	509	13
9	917	13
9	1423	13
9	98	13
9	167	13
9	1017	12
9	1701	12
9	481	12
9	491	12
9	1572	12
9	412	12
9	48	12
9	1672	12
9	173	12
9	1535	12
9	1561	12
9	974	12
9	155	12
9	3134	12
9	55	12
9	319	12
9	72	12
9	3121	12
9	295	12
9	966	12
9	1110	12
9	3512	12
9	694	12
9	490	12
9	1030	12
9	3013	12
9	88	12
9	2985	12
9	613	12
9	455	12
9	28	12
9	257	12
9	1136	12
9	1326	12
9	102	12
9	149	12
9	165	12
9	2956	12
9	945	12
9	740	12
9	50	12
9	940	12
9	1287	12
9	544	12
9	314	12
9	2214	12
9	1323	12
9	2203	12
9	317	12
9	145	12
9	91	12
9	1761	12
9	638	12
9	1145	12
9	2786	12
9	2187	12
9	68	12
9	2178	12
9	1306	12
9	65	12
9	776	12
9	2777	12
9	2128	12
9	913	12
9	47	12
9	38	12
9	663	12
9	1077	12
9	839	12
9	382	12
9	709	12
9	64	12
9	2581	12
9	1980	12
9	56	12
9	724	12
9	129	12
9	139	12
9	2557	12
9	225	12
9	1991	12
9	1429	12
9	477	12
9	1987	12
9	248	12
9	1635	12
9	1966	12
9	2518	12
9	138	12
9	718	12
9	3616	12
9	568	12
9	467	12
9	112	10
9	3773	10
9	326	10
9	116	10
9	797	10
9	3577	9
9	612	9
9	176	8
9	3755	6
9	14	1
9	3742	1
33	10	21
3714	10	21
20	10	21
3740	10	19
121	10	19
29	10	18
317	10	17
210	10	17
261	10	16
1882	10	16
411	10	16
303	10	16
13	10	16
16	10	16
3781	10	16
81	10	15
347	10	15
127	10	15
291	10	15
1512	10	15
551	10	15
132	10	15
315	10	15
192	10	15
19	10	15
21	10	15
65	10	15
89	10	15
48	10	14
104	10	14
11	10	14
308	10	14
123	10	14
266	10	14
1158	10	14
410	10	14
189	10	14
24	10	14
263	10	14
155	10	14
271	10	14
2178	10	14
254	10	14
481	10	14
680	10	14
1115	10	14
407	10	14
397	10	13
3489	10	13
35	10	13
215	10	13
122	10	13
227	10	13
41	10	13
42	10	13
77	10	13
693	10	13
12	10	13
170	10	13
102	10	13
2216	10	13
28	10	13
359	10	13
638	10	13
686	10	13
144	10	13
1029	10	13
798	10	13
50	10	13
64	10	13
2801	10	13
870	10	13
941	10	13
152	10	13
76	10	13
3506	10	13
186	10	13
153	10	13
44	10	13
244	10	12
761	10	12
206	10	12
3344	10	12
197	10	12
1886	10	12
172	10	12
325	10	12
1189	10	12
309	10	12
893	10	12
184	10	12
758	10	12
154	10	12
289	10	12
493	10	12
3775	10	12
247	10	12
1378	10	12
3268	10	12
1067	10	12
279	10	12
307	10	12
1561	10	12
490	10	12
2355	10	12
344	10	12
965	10	12
115	10	12
3716	10	12
94	10	12
1341	10	12
2256	10	12
161	10	12
149	10	12
257	10	12
319	10	12
800	10	12
486	10	12
204	10	12
294	10	12
592	10	12
487	10	12
82	10	12
3555	10	12
165	10	12
371	10	12
259	10	12
1155	10	12
622	10	12
1511	10	12
1774	10	12
1507	10	12
87	10	12
1766	10	12
2907	10	12
2914	10	12
549	10	12
1759	10	12
2166	10	12
196	10	12
3771	10	12
1033	10	12
275	10	12
346	10	12
1492	10	12
948	10	12
1754	10	12
1144	10	12
1753	10	12
38	10	12
738	10	12
1310	10	12
2864	10	12
797	10	12
633	10	12
68	10	12
99	10	12
1486	10	12
2167	10	12
408	10	12
202	10	12
3741	10	12
134	10	12
734	10	12
71	10	12
17	10	12
869	10	12
422	10	12
1715	10	12
543	10	12
1696	10	12
731	10	12
252	10	12
78	10	12
776	10	12
130	10	12
326	10	12
187	10	10
31	10	10
23	10	10
95	10	10
14	10	10
163	10	9
30	10	9
